CustomerID,frequency,monetary,recency,R,F,M,RFM_Score,Segment
15659.0,3,532.49,44,4,3,2,432,Needs Attention
15660.0,15,2603.69,25,4,5,4,454,Champion
15661.0,8,1215.95,317,2,4,3,243,Loyal Customer
15662.0,2,283.73,661,1,2,1,121,Needs Attention
15663.0,1,138.14,106,3,1,1,311,Needs Attention
15664.0,4,1254.03,51,4,3,4,434,Loyal Customer
15665.0,5,3987.07,168,3,4,5,345,Loyal Customer
15666.0,2,632.9399999999999,472,1,2,3,123,Needs Attention
15667.0,1,301.32,40,4,1,2,412,New Customer
15668.0,1,76.32000000000001,218,2,1,1,211,Needs Attention
15669.0,4,684.34,40,4,3,3,433,Loyal Customer
15670.0,2,325.2,297,2,2,2,222,Needs Attention
15671.0,7,2657.13,19,5,4,4,544,Champion
15672.0,1,45.300000000000004,725,1,1,1,111,Lost
15673.0,9,6204.32,88,3,5,5,355,Loyal Customer
15674.0,13,6948.2300000000005,73,3,5,5,355,Loyal Customer
15675.0,4,542.04,81,3,3,2,332,Needs Attention
15676.0,3,3435.76,19,5,3,5,535,Loyal Customer
15677.0,3,1305.63,49,4,3,4,434,Loyal Customer
15678.0,3,1825.94,53,4,3,4,434,Loyal Customer
15679.0,4,781.28,24,4,3,3,433,Loyal Customer
15680.0,10,4028.69,9,5,5,5,555,Champion
15681.0,14,2989.7,25,4,5,5,455,Champion
15682.0,2,318.24,599,1,2,2,122,Needs Attention
15683.0,2,524.54,117,3,2,2,322,Promising
15684.0,3,173.95,547,1,3,1,131,At Risk
15685.0,1,55.980000000000004,450,1,1,1,111,Lost
15686.0,1,90.0,420,1,1,1,111,Lost
15687.0,9,2993.1,9,5,5,5,555,Champion
15688.0,1,190.57,419,1,1,1,111,Lost
15689.0,3,521.03,120,3,3,2,332,Needs Attention
15690.0,2,239.76,4,5,2,1,521,Promising
15691.0,4,571.3,252,2,3,2,232,At Risk
15692.0,1,191.04,28,4,1,1,411,New Customer
15693.0,1,37.5,659,1,1,1,111,Lost
15694.0,24,9978.48,1,5,5,5,555,Champion
15695.0,4,1131.04,267,2,3,3,233,Loyal Customer
15696.0,13,3881.2200000000003,33,4,5,5,455,Champion
15697.0,1,246.75,690,1,1,1,111,Lost
15698.0,1,46.2,624,1,1,1,111,Lost
15699.0,1,309.65,18,5,1,2,512,New Customer
15700.0,2,696.68,172,3,2,3,323,Promising
15701.0,4,1529.0,2,5,3,4,534,Loyal Customer
15702.0,2,140.39000000000001,476,1,2,1,121,Needs Attention
15703.0,1,211.5,265,2,1,1,211,Needs Attention
15704.0,6,3734.6600000000003,140,3,4,5,345,Loyal Customer
15705.0,1,143.1,201,2,1,1,211,Needs Attention
15706.0,4,1060.56,64,3,3,3,333,Loyal Customer
15707.0,4,916.98,35,4,3,3,433,Loyal Customer
15708.0,9,3887.15,41,4,5,5,455,Champion
15709.0,2,327.85,284,2,2,2,222,Needs Attention
15710.0,1,898.87,417,1,1,3,113,Needs Attention
15711.0,2,420.25,557,1,2,2,122,Needs Attention
15712.0,12,3472.4100000000003,9,5,5,5,555,Champion
15713.0,4,839.64,143,3,3,3,333,Loyal Customer
15714.0,5,783.96,12,5,4,3,543,Loyal Customer
15715.0,5,658.02,556,1,4,3,143,Loyal Customer
15716.0,11,2485.26,146,3,5,4,354,Loyal Customer
15717.0,5,607.0,234,2,4,2,242,At Risk
15718.0,1,293.79,540,1,1,2,112,Needs Attention
15719.0,31,10195.97,33,4,5,5,455,Champion
15720.0,2,739.22,24,4,2,3,423,Promising
15721.0,1,471.40000000000003,12,5,1,2,512,New Customer
15722.0,11,5234.0,36,4,5,5,455,Champion
15723.0,4,930.7,365,2,3,3,233,Loyal Customer
15724.0,3,310.85,201,2,3,2,232,At Risk
15725.0,1,415.25,15,5,1,2,512,New Customer
15726.0,1,321.91,390,2,1,2,212,Needs Attention
15727.0,15,9371.71,17,5,5,5,555,Champion
15728.0,2,544.6,380,2,2,2,222,Needs Attention
15729.0,3,192.55,213,2,3,1,231,At Risk
15730.0,5,1726.58,66,3,4,4,344,Loyal Customer
15731.0,1,125.3,554,1,1,1,111,Lost
15732.0,10,1543.97,212,2,5,4,254,Loyal Customer
15733.0,1,162.3,283,2,1,1,211,Needs Attention
15734.0,4,2263.3,115,3,3,4,334,Loyal Customer
15735.0,1,327.68,421,1,1,2,112,Needs Attention
15736.0,2,1767.12,435,1,2,4,124,Needs Attention
15737.0,8,1188.1200000000001,15,5,4,3,543,Loyal Customer
15738.0,41,13043.32,19,5,5,5,555,Champion
15739.0,1,449.12,66,3,1,2,312,Needs Attention
15740.0,1,154.88,49,4,1,1,411,New Customer
15741.0,2,208.62,458,1,2,1,121,Needs Attention
15742.0,1,156.87,619,1,1,1,111,Lost
15743.0,4,775.96,16,5,3,3,533,Loyal Customer
15744.0,1,34.8,78,3,1,1,311,Needs Attention
15745.0,4,1094.59,19,5,3,3,533,Loyal Customer
15746.0,1,196.88,134,3,1,1,311,Needs Attention
15747.0,9,2499.81,13,5,5,4,554,Champion
15748.0,3,609.8100000000001,40,4,3,3,433,Loyal Customer
15749.0,3,44534.3,235,2,3,5,235,Loyal Customer
15750.0,18,6452.991,3,5,5,5,555,Champion
15751.0,11,1380.44,461,1,5,4,154,Loyal Customer
15752.0,9,3924.91,40,4,5,5,455,Champion
15753.0,1,79.2,305,2,1,1,211,Needs Attention
15754.0,9,3037.61,51,4,5,5,455,Champion
15755.0,17,5993.12,10,5,5,5,555,Champion
15756.0,4,528.01,61,3,3,2,332,Needs Attention
15757.0,6,2940.36,66,3,4,5,345,Loyal Customer
15758.0,1,205.25,25,4,1,1,411,New Customer
15759.0,7,830.9300000000001,218,2,4,3,243,Loyal Customer
15760.0,2,13916.34,631,1,2,5,125,Needs Attention
15761.0,1,143.05,443,1,1,1,111,Lost
15762.0,2,583.75,65,3,2,2,322,Promising
15763.0,2,1086.92,32,4,2,3,423,Promising
15764.0,8,4503.08,88,3,4,5,345,Loyal Customer
15765.0,1,370.63,667,1,1,2,112,Needs Attention
15766.0,3,831.06,64,3,3,3,333,Loyal Customer
15768.0,34,15308.89,116,3,5,5,355,Loyal Customer
15769.0,46,88612.52,7,5,5,5,555,Champion
15770.0,1,321.45,613,1,1,2,112,Needs Attention
15771.0,3,1006.54,604,1,3,3,133,Loyal Customer
15772.0,1,280.88,418,1,1,1,111,Lost
15773.0,2,774.52,6,5,2,3,523,Promising
15774.0,6,1288.34,69,3,4,4,344,Loyal Customer
15775.0,2,150.5,245,2,2,1,221,Needs Attention
15776.0,1,241.62,133,3,1,1,311,Needs Attention
15777.0,7,1762.61,241,2,4,4,244,Loyal Customer
15778.0,1,307.95,431,1,1,2,112,Needs Attention
15779.0,2,124.08000000000001,463,1,2,1,121,Needs Attention
15780.0,3,475.28000000000003,184,3,3,2,332,Needs Attention
15781.0,3,345.46,25,4,3,2,432,Needs Attention
15782.0,4,4014.1,10,5,3,5,535,Loyal Customer
15783.0,1,246.3,11,5,1,1,511,New Customer
15784.0,2,848.3299999999999,468,1,2,3,123,Needs Attention
15785.0,16,5969.93,33,4,5,5,455,Champion
15786.0,5,8501.62,46,4,4,5,445,Champion
15787.0,3,933.26,26,4,3,3,433,Loyal Customer
15788.0,1,221.82999999999998,509,1,1,1,111,Lost
15789.0,6,1962.01,358,2,4,4,244,Loyal Customer
15790.0,1,218.75,10,5,1,1,511,New Customer
15791.0,5,3608.34,44,4,4,5,445,Champion
15792.0,2,933.84,400,2,2,3,223,Needs Attention
15793.0,8,2399.57,15,5,4,4,544,Champion
15794.0,2,777.0,736,1,2,3,123,Needs Attention
15795.0,8,1979.8700000000001,150,3,4,4,344,Loyal Customer
15796.0,17,5171.63,1,5,5,5,555,Champion
15797.0,6,2821.08,113,3,4,4,344,Loyal Customer
15798.0,3,1535.37,493,1,3,4,134,Loyal Customer
15799.0,4,1421.34,76,3,3,4,334,Loyal Customer
15800.0,7,1227.07,107,3,4,4,344,Loyal Customer
15801.0,3,1063.95,46,4,3,3,433,Loyal Customer
15802.0,1,451.42,143,3,1,2,312,Needs Attention
15803.0,4,1929.66,51,4,3,4,434,Loyal Customer
15804.0,13,4206.39,1,5,5,5,555,Champion
15805.0,30,10148.93,23,4,5,5,455,Champion
15806.0,3,784.58,46,4,3,3,433,Loyal Customer
15807.0,5,1817.52,50,4,4,4,444,Champion
15808.0,21,17180.25,306,2,5,5,255,Loyal Customer
15809.0,7,1274.44,36,4,4,4,444,Champion
15810.0,8,2999.04,79,3,4,5,345,Loyal Customer
15811.0,7,3486.15,22,4,4,5,445,Champion
15812.0,12,5201.47,107,3,5,5,355,Loyal Customer
15813.0,2,1303.9099999999999,208,2,2,4,224,Needs Attention
15814.0,6,2634.44,17,5,4,4,544,Champion
15815.0,5,2100.6,64,3,4,4,344,Loyal Customer
15816.0,2,144.14999999999998,542,1,2,1,121,Needs Attention
15817.0,3,2766.4,421,1,3,4,134,Loyal Customer
15818.0,1,340.5,588,1,1,2,112,Needs Attention
15819.0,10,3934.79,49,4,5,5,455,Champion
15820.0,1,206.98,320,2,1,1,211,Needs Attention
15821.0,2,570.96,44,4,2,2,422,Promising
15822.0,6,1840.06,3,5,4,4,544,Champion
15823.0,3,3882.17,372,2,3,5,235,Loyal Customer
15824.0,2,890.94,453,1,2,3,123,Needs Attention
15825.0,1,532.94,172,3,1,2,312,Needs Attention
15826.0,4,2598.28,56,4,3,4,434,Loyal Customer
15827.0,28,3603.14,73,3,5,5,355,Loyal Customer
15828.0,1,1108.82,375,2,1,3,213,Needs Attention
15829.0,2,636.14,99,3,2,3,323,Promising
15830.0,1,576.0,38,4,1,2,412,New Customer
15831.0,3,794.64,58,4,3,3,433,Loyal Customer
15832.0,1,836.79,254,2,1,3,213,Needs Attention
15833.0,1,80.4,738,1,1,1,111,Lost
15834.0,7,3764.39,70,3,4,5,345,Loyal Customer
15835.0,4,954.09,44,4,3,3,433,Loyal Customer
15836.0,1,137.37,50,4,1,1,411,New Customer
15837.0,2,777.01,65,3,2,3,323,Promising
15838.0,34,73205.5,11,5,5,5,555,Champion
15839.0,3,1048.49,33,4,3,3,433,Loyal Customer
15840.0,2,355.56,59,4,2,2,422,Promising
15841.0,9,2742.41,73,3,5,4,354,Loyal Customer
15842.0,2,548.8,393,2,2,2,222,Needs Attention
15843.0,1,118.95000000000002,304,2,1,1,211,Needs Attention
15844.0,1,130.73999999999998,46,4,1,1,411,New Customer
15845.0,11,4426.28,18,5,5,5,555,Champion
15846.0,1,107.01,385,2,1,1,211,Needs Attention
15847.0,5,822.57,38,4,4,3,443,Loyal Customer
15848.0,1,137.99,622,1,1,1,111,Lost
15850.0,6,1006.75,19,5,4,3,543,Loyal Customer
15851.0,1,109.73,527,1,1,1,111,Lost
15852.0,3,257.26,187,3,3,1,331,Needs Attention
15853.0,1,110.8,52,4,1,1,411,New Customer
15854.0,21,5578.28,4,5,5,5,555,Champion
15855.0,6,1052.72,137,3,4,3,343,Loyal Customer
15856.0,52,32275.95,4,5,5,5,555,Champion
15857.0,2,570.48,19,5,2,2,522,Promising
15858.0,13,3552.41,16,5,5,5,555,Champion
15859.0,1,438.46,432,1,1,2,112,Needs Attention
15860.0,17,2361.3,41,4,5,4,454,Champion
15861.0,12,4369.2,12,5,5,5,555,Champion
15862.0,13,2512.29,8,5,5,4,554,Champion
15863.0,5,355.1,26,4,4,2,442,Needs Attention
15864.0,7,2180.76,22,4,4,4,444,Champion
15865.0,5,2241.42,41,4,4,4,444,Champion
15866.0,1,211.89,101,3,1,1,311,Needs Attention
15867.0,31,8923.3,5,5,5,5,555,Champion
15868.0,1,94.53,583,1,1,1,111,Lost
15869.0,3,321.11,277,2,3,2,232,At Risk
15870.0,4,857.46,33,4,3,3,433,Loyal Customer
15871.0,1,33.099999999999994,437,1,1,1,111,Lost
15872.0,4,729.25,15,5,3,3,533,Loyal Customer
15873.0,4,313.91999999999996,500,1,3,2,132,At Risk
15874.0,21,11284.76,64,3,5,5,355,Loyal Customer
15875.0,1,108.52,646,1,1,1,111,Lost
15876.0,2,1449.1399999999999,409,2,2,4,224,Needs Attention
15877.0,2,490.33,2,5,2,2,522,Promising
15878.0,2,330.77,562,1,2,2,122,Needs Attention
15879.0,4,1137.8,404,2,3,3,233,Loyal Customer
15880.0,1,329.03000000000003,369,2,1,2,212,Needs Attention
15881.0,5,501.39000000000004,312,2,4,2,242,At Risk
15882.0,8,1124.66,199,2,4,3,243,Loyal Customer
15883.0,2,396.48,2,5,2,2,522,Promising
15884.0,2,244.60000000000002,432,1,2,1,121,Needs Attention
15885.0,15,1951.82,93,3,5,4,354,Loyal Customer
15886.0,4,1052.8700000000001,60,3,3,3,333,Loyal Customer
15887.0,3,1027.15,407,2,3,3,233,Loyal Customer
15888.0,3,429.16,81,3,3,2,332,Needs Attention
15889.0,8,1427.6,157,3,4,4,344,Loyal Customer
15890.0,5,535.65,395,2,4,2,242,At Risk
15891.0,1,511.68,227,2,1,2,212,Needs Attention
15892.0,1,128.2,669,1,1,1,111,Lost
15893.0,1,305.28000000000003,482,1,1,2,112,Needs Attention
15894.0,2,258.25,253,2,2,1,221,Needs Attention
15895.0,1,179.17,150,3,1,1,311,Needs Attention
15897.0,2,208.59,194,2,2,1,221,Needs Attention
15898.0,25,4996.45,1,5,5,5,555,Champion
15899.0,1,56.25,369,2,1,1,211,Needs Attention
15900.0,4,886.5699999999999,24,4,3,3,433,Loyal Customer
15901.0,7,687.72,17,5,4,3,543,Loyal Customer
15902.0,1,145.01,380,2,1,1,211,Needs Attention
15903.0,12,8939.84,10,5,5,5,555,Champion
15904.0,1,164.68,8,5,1,1,511,New Customer
15905.0,1,114.69,543,1,1,1,111,Lost
15906.0,10,2530.19,20,4,5,4,454,Champion
15907.0,3,882.72,4,5,3,3,533,Loyal Customer
15908.0,2,758.62,491,1,2,3,123,Needs Attention
15909.0,1,191.94,174,3,1,1,311,Needs Attention
15910.0,15,2661.17,1,5,5,4,554,Champion
15911.0,8,1700.24,624,1,4,4,144,Loyal Customer
15912.0,9,1074.7,178,3,5,3,353,Loyal Customer
15913.0,1,6.300000000000001,534,1,1,1,111,Lost
15914.0,2,205.99,378,2,2,1,221,Needs Attention
15915.0,1,364.45,402,2,1,2,212,Needs Attention
15916.0,13,3145.2400000000002,16,5,5,5,555,Champion
15917.0,5,530.17,248,2,4,2,242,At Risk
15918.0,3,582.88,191,2,3,2,232,At Risk
15919.0,2,525.69,20,4,2,2,422,Promising
15920.0,9,569.14,154,3,5,2,352,Needs Attention
15921.0,4,775.26,173,3,3,3,333,Loyal Customer
15922.0,1,369.5,373,2,1,2,212,Needs Attention
15923.0,1,127.08,373,2,1,1,211,Needs Attention
15924.0,1,102.82,731,1,1,1,111,Lost
15925.0,1,207.15,194,2,1,1,211,Needs Attention
15926.0,1,134.44,542,1,1,1,111,Lost
15927.0,1,106.54,647,1,1,1,111,Lost
15928.0,1,293.53,656,1,1,2,112,Needs Attention
15929.0,1,594.0,644,1,1,2,112,Needs Attention
15930.0,1,426.63,67,3,1,2,312,Needs Attention
15931.0,1,239.9,428,1,1,1,111,Lost
15932.0,8,2495.87,4,5,4,4,544,Champion
15933.0,3,1107.46,21,4,3,3,433,Loyal Customer
15934.0,2,2190.66,418,1,2,4,124,Needs Attention
15935.0,2,416.86,239,2,2,2,222,Needs Attention
15936.0,2,282.79,379,2,2,1,221,Needs Attention
15937.0,1,145.35,64,3,1,1,311,Needs Attention
15938.0,9,734.81,112,3,5,3,353,Loyal Customer
15939.0,16,9060.39,90,3,5,5,355,Loyal Customer
15940.0,1,35.8,311,2,1,1,211,Needs Attention
15941.0,1,405.0,637,1,1,2,112,Needs Attention
15942.0,1,337.44,134,3,1,2,312,Needs Attention
15943.0,2,271.28999999999996,650,1,2,1,121,Needs Attention
15944.0,4,2164.24,277,2,3,4,234,Loyal Customer
15945.0,4,646.27,365,2,4,3,243,Loyal Customer
15946.0,3,2304.18,503,1,3,4,134,Loyal Customer
15947.0,1,1708.24,83,3,1,4,314,Needs Attention
15948.0,3,1509.0900000000001,8,5,3,4,534,Loyal Customer
15949.0,2,364.72,17,5,2,2,522,Promising
15950.0,10,7120.91,32,4,5,5,455,Champion
15951.0,3,1013.17,9,5,3,3,533,Loyal Customer
15952.0,4,781.91,34,4,4,3,443,Loyal Customer
15953.0,18,3440.3399999999997,15,5,5,5,555,Champion
15954.0,1,190.75,589,1,1,1,111,Lost
15955.0,22,8085.9800000000005,24,4,5,5,455,Champion
15956.0,2,617.6,551,1,2,3,123,Needs Attention
15957.0,3,921.25,32,4,3,3,433,Loyal Customer
15958.0,4,462.12,74,3,4,2,342,Needs Attention
15959.0,3,542.89,682,1,3,2,132,At Risk
15960.0,4,410.95,374,2,4,2,242,At Risk
15961.0,1,451.28999999999996,379,2,1,2,212,Needs Attention
15962.0,1,289.48,449,1,1,2,112,Needs Attention
15963.0,2,470.76,20,4,2,2,422,Promising
15964.0,1,269.21000000000004,663,1,1,1,111,Lost
15965.0,13,2771.94,17,5,5,4,554,Champion
15966.0,1,426.53000000000003,451,1,1,2,112,Needs Attention
15967.0,12,2966.0,23,4,5,5,455,Champion
15968.0,1,404.55,388,2,1,2,212,Needs Attention
15969.0,5,1127.05,3,5,4,3,543,Loyal Customer
15970.0,2,1017.32,304,2,2,3,223,Needs Attention
15971.0,18,5902.83,18,5,5,5,555,Champion
15972.0,5,1769.33,456,1,4,4,144,Loyal Customer
15973.0,3,680.62,367,2,3,3,233,Loyal Customer
15974.0,7,3442.15,39,4,4,5,445,Champion
15975.0,1,371.01,84,3,1,2,312,Needs Attention
15976.0,6,1694.41,165,3,4,4,344,Loyal Customer
15977.0,2,1054.73,17,5,2,3,523,Promising
15978.0,3,3279.42,77,3,3,5,335,Loyal Customer
15979.0,1,329.22,603,1,1,2,112,Needs Attention
15980.0,7,6543.68,89,3,4,5,345,Loyal Customer
15981.0,21,9362.77,25,4,5,5,455,Champion
15982.0,1,324.51,605,1,1,2,112,Needs Attention
15983.0,8,3110.37,22,4,4,5,445,Champion
15984.0,30,8393.02,3,5,5,5,555,Champion
15985.0,7,2715.28,123,3,4,4,344,Loyal Customer
15986.0,2,354.42,30,4,2,2,422,Promising
15987.0,8,1535.99,12,5,4,4,544,Champion
15988.0,3,738.89,19,5,3,3,533,Loyal Customer
15989.0,2,368.31,376,2,2,2,222,Needs Attention
15990.0,7,1997.75,44,4,4,4,444,Champion
15991.0,1,150.55,534,1,1,1,111,Lost
15992.0,3,896.6,4,5,3,3,533,Loyal Customer
15993.0,7,2777.67,9,5,4,4,544,Champion
15994.0,3,1175.68,55,4,3,3,433,Loyal Customer
15995.0,1,694.54,414,1,1,3,113,Needs Attention
15996.0,7,1386.4,88,3,4,4,344,Loyal Customer
15998.0,16,8274.14,37,4,5,5,455,Champion
15999.0,1,20.4,736,1,1,1,111,Lost
16000.0,3,12393.7,3,5,3,5,535,Loyal Customer
16001.0,1,583.39,381,2,1,2,212,Needs Attention
16002.0,1,169.21,625,1,1,1,111,Lost
16003.0,10,5613.83,30,4,5,5,455,Champion
16004.0,5,2146.39,475,1,4,4,144,Loyal Customer
16005.0,10,2365.4900000000002,12,5,5,4,554,Champion
16006.0,2,332.82,211,2,2,2,222,Needs Attention
16007.0,7,3053.06,48,4,4,5,445,Champion
16008.0,15,5339.13,24,4,5,5,455,Champion
16009.0,4,972.11,22,4,4,3,443,Loyal Customer
16010.0,11,1694.86,246,2,5,4,254,Loyal Customer
16011.0,29,5601.01,8,5,5,5,555,Champion
16012.0,5,2978.59,35,4,4,5,445,Champion
16013.0,84,56078.44,4,5,5,5,555,Champion
16014.0,5,1100.28,38,4,4,3,443,Loyal Customer
16015.0,3,704.55,4,5,3,3,533,Loyal Customer
16016.0,11,2083.4,3,5,5,4,554,Champion
16017.0,5,1545.58,47,4,4,4,444,Champion
16018.0,4,698.13,39,4,4,3,443,Loyal Customer
16019.0,27,17329.16,47,4,5,5,455,Champion
16020.0,3,851.01,17,5,3,3,533,Loyal Customer
16021.0,2,487.03,395,2,2,2,222,Needs Attention
16022.0,1,602.63,260,2,1,2,212,Needs Attention
16023.0,3,719.81,46,4,3,3,433,Loyal Customer
16024.0,3,483.99,12,5,3,2,532,Needs Attention
16025.0,1,439.65999999999997,30,4,1,2,412,New Customer
16026.0,1,236.09,43,4,1,1,411,New Customer
16027.0,15,2048.36,92,3,5,4,354,Loyal Customer
16028.0,1,82.2,596,1,1,1,111,Lost
16029.0,107,117763.62,39,4,5,5,455,Champion
16030.0,1,331.24,310,2,1,2,212,Needs Attention
16031.0,2,547.9,92,3,2,2,322,Promising
16032.0,6,1965.72,456,1,4,4,144,Loyal Customer
16033.0,27,10608.81,6,5,5,5,555,Champion
16034.0,6,911.3199999999999,196,2,4,3,243,Loyal Customer
16035.0,1,217.73,560,1,1,1,111,Lost
16036.0,4,2556.84,87,3,4,4,344,Loyal Customer
16037.0,5,1509.34,270,2,4,4,244,Loyal Customer
16038.0,3,471.78000000000003,8,5,3,2,532,Needs Attention
16039.0,2,456.4,424,1,2,2,122,Needs Attention
16040.0,7,2416.9,65,3,4,4,344,Loyal Customer
16041.0,3,3166.4,31,4,3,5,435,Loyal Customer
16042.0,8,2245.32,22,4,4,4,444,Champion
16043.0,8,1856.5900000000001,38,4,4,4,444,Champion
16044.0,1,340.84000000000003,435,1,1,2,112,Needs Attention
16045.0,8,3434.9300000000003,120,3,4,5,345,Loyal Customer
16046.0,1,235.78,562,1,1,1,111,Lost
16047.0,1,107.14,682,1,1,1,111,Lost
16048.0,4,818.7900000000001,373,2,4,3,243,Loyal Customer
16049.0,6,1852.15,40,4,4,4,444,Champion
16050.0,3,300.7,174,3,3,2,332,Needs Attention
16051.0,1,188.44,682,1,1,1,111,Lost
16052.0,1,362.06,54,4,1,2,412,New Customer
16053.0,6,3634.84,33,4,4,5,445,Champion
16054.0,4,2111.88,145,3,4,4,344,Loyal Customer
16055.0,1,134.8,221,2,1,1,211,Needs Attention
16056.0,1,650.75,45,4,1,3,413,New Customer
16057.0,10,3854.85,16,5,5,5,555,Champion
16058.0,1,62.7,406,2,1,1,211,Needs Attention
16059.0,12,3053.57,66,3,5,5,355,Loyal Customer
16060.0,3,541.95,401,2,3,2,232,At Risk
16061.0,1,89.65,431,1,1,1,111,Lost
16062.0,8,2863.45,10,5,5,4,554,Champion
16063.0,1,335.32,260,2,1,2,212,Needs Attention
16064.0,1,109.31,725,1,1,1,111,Lost
16065.0,8,1992.13,365,2,5,4,254,Loyal Customer
16066.0,5,1521.04,17,5,4,4,544,Champion
16067.0,3,3269.11,563,1,3,5,135,Loyal Customer
16068.0,1,115.73,594,1,1,1,111,Lost
16069.0,1,457.7,418,1,1,2,112,Needs Attention
16070.0,2,852.15,22,4,2,3,423,Promising
16071.0,4,1076.8,45,4,4,3,443,Loyal Customer
16072.0,4,4180.09,288,2,4,5,245,Loyal Customer
16073.0,1,122.39999999999999,297,2,1,1,211,Needs Attention
16074.0,1,252.5,390,2,1,1,211,Needs Attention
16075.0,2,736.9300000000001,503,1,2,3,123,Needs Attention
16076.0,10,2234.73,3,5,5,4,554,Champion
16077.0,1,2300.4,626,1,1,4,114,Needs Attention
16078.0,2,362.99,284,2,2,2,222,Needs Attention
16079.0,3,1352.0,17,5,3,4,534,Loyal Customer
16080.0,4,602.5600000000001,82,3,4,2,342,Needs Attention
16081.0,8,4278.96,56,4,5,5,455,Champion
16082.0,1,106.75,670,1,1,1,111,Lost
16083.0,4,2351.42,101,3,4,4,344,Loyal Customer
16084.0,1,436.18,299,2,1,2,212,Needs Attention
16085.0,12,2341.03,23,4,5,4,454,Champion
16086.0,10,2687.73,59,4,5,4,454,Champion
16087.0,5,1739.92,389,2,4,4,244,Loyal Customer
16088.0,2,1437.43,576,1,2,4,124,Needs Attention
16089.0,2,263.49,386,2,2,1,221,Needs Attention
16090.0,1,180.56,624,1,1,1,111,Lost
16091.0,2,315.06,155,3,2,2,322,Promising
16092.0,6,1587.94,115,3,4,4,344,Loyal Customer
16093.0,1,17.0,107,3,1,1,311,Needs Attention
16094.0,11,3695.56,12,5,5,5,555,Champion
16095.0,1,447.05,456,1,1,2,112,Needs Attention
16096.0,4,1584.97,264,2,4,4,244,Loyal Customer
16097.0,1,185.04999999999998,240,2,1,1,211,Needs Attention
16098.0,14,4010.7,88,3,5,5,355,Loyal Customer
16099.0,7,1573.2,50,4,4,4,444,Champion
16100.0,1,582.64,463,1,1,2,112,Needs Attention
16101.0,4,3229.16,71,3,4,5,345,Loyal Customer
16102.0,3,1842.14,42,4,3,4,434,Loyal Customer
16103.0,22,6191.71,7,5,5,5,555,Champion
16104.0,9,2774.46,62,3,5,4,354,Loyal Customer
16105.0,5,2386.19,249,2,4,4,244,Loyal Customer
16106.0,1,108.38,66,3,1,1,311,Needs Attention
16107.0,7,3204.1600000000003,18,5,4,5,545,Champion
16108.0,4,2235.92,85,3,4,4,344,Loyal Customer
16109.0,3,939.48,219,2,3,3,233,Loyal Customer
16110.0,4,1781.59,45,4,4,4,444,Champion
16111.0,1,549.33,428,1,1,2,112,Needs Attention
16112.0,4,195.73999999999998,143,3,4,1,341,Needs Attention
16113.0,1,161.38,183,3,1,1,311,Needs Attention
16114.0,1,135.75000000000003,171,3,1,1,311,Needs Attention
16115.0,12,2553.8,10,5,5,4,554,Champion
16116.0,1,612.78,212,2,1,3,213,Needs Attention
16117.0,3,654.4,190,2,3,3,233,Loyal Customer
16118.0,1,4376.25,653,1,1,5,115,Needs Attention
16119.0,8,1720.81,8,5,5,4,554,Champion
16120.0,6,2967.51,59,4,4,5,445,Champion
16121.0,5,1450.04,57,4,4,4,444,Champion
16122.0,6,895.62,73,3,4,3,343,Loyal Customer
16123.0,1,307.78,52,4,1,2,412,New Customer
16124.0,4,1772.49,317,2,4,4,244,Loyal Customer
16125.0,14,4292.35,367,2,5,5,255,Loyal Customer
16126.0,15,14644.6,29,4,5,5,455,Champion
16127.0,2,801.31,39,4,2,3,423,Promising
16128.0,11,3801.05,18,5,5,5,555,Champion
16129.0,3,1396.05,407,2,3,4,234,Loyal Customer
16130.0,4,987.48,422,1,4,3,143,Loyal Customer
16131.0,12,9957.42,52,4,5,5,455,Champion
16132.0,2,664.1999999999999,544,1,2,3,123,Needs Attention
16133.0,56,22992.260000000002,4,5,5,5,555,Champion
16134.0,5,2145.34,22,4,4,4,444,Champion
16135.0,2,819.45,263,2,2,3,223,Needs Attention
16136.0,4,946.8,60,3,4,3,343,Loyal Customer
16137.0,1,422.7,680,1,1,2,112,Needs Attention
16138.0,3,910.35,379,2,3,3,233,Loyal Customer
16139.0,5,1111.15,19,5,4,3,543,Loyal Customer
16140.0,3,1433.46,66,3,3,4,334,Loyal Customer
16141.0,2,955.94,88,3,2,3,323,Promising
16142.0,1,535.34,250,2,1,2,212,Needs Attention
16143.0,12,4555.08,3,5,5,5,555,Champion
16144.0,1,175.2,247,2,1,1,211,Needs Attention
16145.0,19,6805.4400000000005,9,5,5,5,555,Champion
